Dataset XOR

Mejor accuracy: 1.0
Hay 112 clasificadores con el mismo accuracy
{'Dataset': 'XOR', 'Initialization': 'Xavier', 'Normalization': 'Z-score', 'Activation': 'Sigmoid', 'Input-size': 2, 'Output-size': 1, 'Hidden-layer-size': 2, 'Learning-rate': 0.5, 'Batch-size': 8, 'Epochs': 2000, 'Accuracy': np.float64(1.0), 'Last-error': np.longdouble('0.0009244202344850484718')}
{'Dataset': 'Iris', 'Initialization': 'Normal distribution', 'Normalization': 'Ninguna', 'Activation': 'Sigmoid', 'Input-size': 4, 'Output-size': 1, 'Hidden-layer-size': 2, 'Learning-rate': 0.5, 'Batch-size': 8, 'Epochs': 2000, 'Accuracy': np.float64(1.0), 'Last-error': np.longdouble('1.0477919762212937902e-05')}
{'Dataset': 'Iris', 'Initialization': 'Normal distribution', 'Normalization': 'Ninguna', 'Activation': 'Sigmoid', 'Input-size': 4, 'Output-size': 1, 'Hidden-layer-size': 2, 'Learning-rate': 0.5, 'Batch-size': 16, 'Epochs': 2000, 'Accuracy': np.float64(1.0), 'Last-error': np.longdouble('1.6642386942378088544e-05')}
{'Dataset': 'Iris', 'Initialization': 'Normal distribution', 'Normalization': 'Ninguna', 'Activation': 'Sigmoid', 'Input-size': 4, 'Output-size': 1, 'Hidden-layer-size': 2, 'Learning-rate': 0.5, 'Batch-size': 32, 'Epochs': 2000, 'Accuracy': np.float64(1.0), 'Last-error': np.longdouble('1.6512506815363202805e-05')}
{'Dataset': 'Iris', 'Initialization': 'Normal distribution', 'Normalization': 'Ninguna', 'Activation': 'Sigmoid', 'Input-size': 4, 'Output-size': 1, 'Hidden-layer-size': 4, 'Learning-rate': 0.01, 'Batch-size': 8, 'Epochs': 2000, 'Accuracy': np.float64(1.0), 'Last-error': np.longdouble('0.0002524849818448590624')}
{'Dataset': 'Iris', 'Initialization': 'Normal distribution', 'Normalization': 'Ninguna', 'Activation': 'Sigmoid', 'Input-size': 4, 'Output-size': 1, 'Hidden-layer-size': 4, 'Learning-rate': 0.01, 'Batch-size': 16, 'Epochs': 2000, 'Accuracy': np.float64(1.0), 'Last-error': np.longdouble('0.00025251526270161703402')}
{'Dataset': 'Iris', 'Initialization': 'Normal distribution', 'Normalization': 'Ninguna', 'Activation': 'Sigmoid', 'Input-size': 4, 'Output-size': 1, 'Hidden-layer-size': 4, 'Learning-rate': 0.01, 'Batch-size': 32, 'Epochs': 2000, 'Accuracy': np.float64(1.0), 'Last-error': np.longdouble('0.00025312933829231331437')}
{'Dataset': 'Iris', 'Initialization': 'Normal distribution', 'Normalization': 'Ninguna', 'Activation': 'Sigmoid', 'Input-size': 4, 'Output-size': 1, 'Hidden-layer-size': 4, 'Learning-rate': 0.01, 'Batch-size': 64, 'Epochs': 2000, 'Accuracy': np.float64(1.0), 'Last-error': np.longdouble('0.00025244763164737713207')}
{'Dataset': 'Iris', 'Initialization': 'Normal distribution', 'Normalization': 'Ninguna', 'Activation': 'Sigmoid', 'Input-size': 4, 'Output-size': 1, 'Hidden-layer-size': 4, 'Learning-rate': 0.1, 'Batch-size': 8, 'Epochs': 2000, 'Accuracy': np.float64(1.0), 'Last-error': np.longdouble('2.0083211361482220921e-05')}
{'Dataset': 'Iris', 'Initialization': 'Normal distribution', 'Normalization': 'Ninguna', 'Activation': 'Sigmoid', 'Input-size': 4, 'Output-size': 1, 'Hidden-layer-size': 4, 'Learning-rate': 0.1, 'Batch-size': 16, 'Epochs': 2000, 'Accuracy': np.float64(1.0), 'Last-error': np.longdouble('2.0114178335052868057e-05')}
{'Dataset': 'Iris', 'Initialization': 'Normal distribution', 'Normalization': 'Ninguna', 'Activation': 'Sigmoid', 'Input-size': 4, 'Output-size': 1, 'Hidden-layer-size': 4, 'Learning-rate': 0.1, 'Batch-size': 32, 'Epochs': 2000, 'Accuracy': np.float64(1.0), 'Last-error': np.longdouble('2.0160934353536915407e-05')}
{'Dataset': 'Iris', 'Initialization': 'Normal distribution', 'Normalization': 'Ninguna', 'Activation': 'Sigmoid', 'Input-size': 4, 'Output-size': 1, 'Hidden-layer-size': 4, 'Learning-rate': 0.1, 'Batch-size': 64, 'Epochs': 2000, 'Accuracy': np.float64(1.0), 'Last-error': np.longdouble('2.006608992383547523e-05')}
{'Dataset': 'Iris', 'Initialization': 'Normal distribution', 'Normalization': 'Ninguna', 'Activation': 'Sigmoid', 'Input-size': 4, 'Output-size': 1, 'Hidden-layer-size': 4, 'Learning-rate': 0.5, 'Batch-size': 8, 'Epochs': 2000, 'Accuracy': np.float64(1.0), 'Last-error': np.longdouble('3.8696697192190204117e-06')}
{'Dataset': 'Iris', 'Initialization': 'Normal distribution', 'Normalization': 'Ninguna', 'Activation': 'Sigmoid', 'Input-size': 4, 'Output-size': 1, 'Hidden-layer-size': 4, 'Learning-rate': 0.5, 'Batch-size': 16, 'Epochs': 2000, 'Accuracy': np.float64(1.0), 'Last-error': np.longdouble('3.7136740194373901301e-06')}
{'Dataset': 'Iris', 'Initialization': 'Normal distribution', 'Normalization': 'Ninguna', 'Activation': 'Sigmoid', 'Input-size': 4, 'Output-size': 1, 'Hidden-layer-size': 4, 'Learning-rate': 0.5, 'Batch-size': 32, 'Epochs': 2000, 'Accuracy': np.float64(1.0), 'Last-error': np.longdouble('7.1065450991647428693e-06')}
{'Dataset': 'Iris', 'Initialization': 'Normal distribution', 'Normalization': 'Ninguna', 'Activation': 'Sigmoid', 'Input-size': 4, 'Output-size': 1, 'Hidden-layer-size': 8, 'Learning-rate': 0.01, 'Batch-size': 8, 'Epochs': 2000, 'Accuracy': np.float64(1.0), 'Last-error': np.longdouble('0.00018029273478655291328')}
{'Dataset': 'Iris', 'Initialization': 'Normal distribution', 'Normalization': 'Ninguna', 'Activation': 'Sigmoid', 'Input-size': 4, 'Output-size': 1, 'Hidden-layer-size': 8, 'Learning-rate': 0.01, 'Batch-size': 16, 'Epochs': 2000, 'Accuracy': np.float64(1.0), 'Last-error': np.longdouble('0.00018027117069797335664')}
{'Dataset': 'Iris', 'Initialization': 'Normal distribution', 'Normalization': 'Ninguna', 'Activation': 'Sigmoid', 'Input-size': 4, 'Output-size': 1, 'Hidden-layer-size': 8, 'Learning-rate': 0.01, 'Batch-size': 32, 'Epochs': 2000, 'Accuracy': np.float64(1.0), 'Last-error': np.longdouble('0.00017968780260981871969')}
{'Dataset': 'Iris', 'Initialization': 'Normal distribution', 'Normalization': 'Ninguna', 'Activation': 'Sigmoid', 'Input-size': 4, 'Output-size': 1, 'Hidden-layer-size': 8, 'Learning-rate': 0.01, 'Batch-size': 64, 'Epochs': 2000, 'Accuracy': np.float64(1.0), 'Last-error': np.longdouble('0.00018026858959331158667')}
{'Dataset': 'Iris', 'Initialization': 'Normal distribution', 'Normalization': 'Ninguna', 'Activation': 'Sigmoid', 'Input-size': 4, 'Output-size': 1, 'Hidden-layer-size': 8, 'Learning-rate': 0.1, 'Batch-size': 8, 'Epochs': 2000, 'Accuracy': np.float64(1.0), 'Last-error': np.longdouble('1.42104641561382298995e-05')}
{'Dataset': 'Iris', 'Initialization': 'Normal distribution', 'Normalization': 'Ninguna', 'Activation': 'Sigmoid', 'Input-size': 4, 'Output-size': 1, 'Hidden-layer-size': 8, 'Learning-rate': 0.1, 'Batch-size': 16, 'Epochs': 2000, 'Accuracy': np.float64(1.0), 'Last-error': np.longdouble('1.4213314251239489576e-05')}
{'Dataset': 'Iris', 'Initialization': 'Normal distribution', 'Normalization': 'Ninguna', 'Activation': 'Sigmoid', 'Input-size': 4, 'Output-size': 1, 'Hidden-layer-size': 8, 'Learning-rate': 0.1, 'Batch-size': 32, 'Epochs': 2000, 'Accuracy': np.float64(1.0), 'Last-error': np.longdouble('1.4322769709622924437e-05')}
{'Dataset': 'Iris', 'Initialization': 'Normal distribution', 'Normalization': 'Ninguna', 'Activation': 'Sigmoid', 'Input-size': 4, 'Output-size': 1, 'Hidden-layer-size': 8, 'Learning-rate': 0.1, 'Batch-size': 64, 'Epochs': 2000, 'Accuracy': np.float64(1.0), 'Last-error': np.longdouble('1.4429981481156636412e-05')}
{'Dataset': 'Iris', 'Initialization': 'Normal distribution', 'Normalization': 'Ninguna', 'Activation': 'Sigmoid', 'Input-size': 4, 'Output-size': 1, 'Hidden-layer-size': 8, 'Learning-rate': 0.5, 'Batch-size': 8, 'Epochs': 2000, 'Accuracy': np.float64(1.0), 'Last-error': np.longdouble('2.6316849029875145404e-06')}
{'Dataset': 'Iris', 'Initialization': 'Normal distribution', 'Normalization': 'Ninguna', 'Activation': 'Sigmoid', 'Input-size': 4, 'Output-size': 1, 'Hidden-layer-size': 8, 'Learning-rate': 0.5, 'Batch-size': 16, 'Epochs': 2000, 'Accuracy': np.float64(1.0), 'Last-error': np.longdouble('2.79983675616478214e-06')}
{'Dataset': 'Iris', 'Initialization': 'Normal distribution', 'Normalization': 'Ninguna', 'Activation': 'Sigmoid', 'Input-size': 4, 'Output-size': 1, 'Hidden-layer-size': 8, 'Learning-rate': 0.5, 'Batch-size': 32, 'Epochs': 2000, 'Accuracy': np.float64(1.0), 'Last-error': np.longdouble('3.9262726043890078093e-06')}
{'Dataset': 'Iris', 'Initialization': 'Normal distribution', 'Normalization': 'Ninguna', 'Activation': 'Sigmoid', 'Input-size': 4, 'Output-size': 1, 'Hidden-layer-size': 8, 'Learning-rate': 0.5, 'Batch-size': 64, 'Epochs': 2000, 'Accuracy': np.float64(1.0), 'Last-error': np.longdouble('1.7339057960924682863e-05')}
{'Dataset': 'Iris', 'Initialization': 'Normal distribution', 'Normalization': 'Ninguna', 'Activation': 'Sigmoid', 'Input-size': 4, 'Output-size': 1, 'Hidden-layer-size': 16, 'Learning-rate': 0.01, 'Batch-size': 8, 'Epochs': 2000, 'Accuracy': np.float64(1.0), 'Last-error': np.longdouble('0.00016480103973768502409')}
{'Dataset': 'Iris', 'Initialization': 'Normal distribution', 'Normalization': 'Ninguna', 'Activation': 'Sigmoid', 'Input-size': 4, 'Output-size': 1, 'Hidden-layer-size': 16, 'Learning-rate': 0.01, 'Batch-size': 16, 'Epochs': 2000, 'Accuracy': np.float64(1.0), 'Last-error': np.longdouble('0.00016478542391146996317')}
{'Dataset': 'Iris', 'Initialization': 'Normal distribution', 'Normalization': 'Ninguna', 'Activation': 'Sigmoid', 'Input-size': 4, 'Output-size': 1, 'Hidden-layer-size': 16, 'Learning-rate': 0.01, 'Batch-size': 32, 'Epochs': 2000, 'Accuracy': np.float64(1.0), 'Last-error': np.longdouble('0.00016575698837830290432')}
{'Dataset': 'Iris', 'Initialization': 'Normal distribution', 'Normalization': 'Ninguna', 'Activation': 'Sigmoid', 'Input-size': 4, 'Output-size': 1, 'Hidden-layer-size': 16, 'Learning-rate': 0.01, 'Batch-size': 64, 'Epochs': 2000, 'Accuracy': np.float64(1.0), 'Last-error': np.longdouble('0.00016478834294699583084')}
{'Dataset': 'Iris', 'Initialization': 'Normal distribution', 'Normalization': 'Ninguna', 'Activation': 'Sigmoid', 'Input-size': 4, 'Output-size': 1, 'Hidden-layer-size': 16, 'Learning-rate': 0.1, 'Batch-size': 8, 'Epochs': 2000, 'Accuracy': np.float64(1.0), 'Last-error': np.longdouble('1.292261088672864777e-05')}
{'Dataset': 'Iris', 'Initialization': 'Normal distribution', 'Normalization': 'Ninguna', 'Activation': 'Sigmoid', 'Input-size': 4, 'Output-size': 1, 'Hidden-layer-size': 16, 'Learning-rate': 0.1, 'Batch-size': 16, 'Epochs': 2000, 'Accuracy': np.float64(1.0), 'Last-error': np.longdouble('1.2920672960928351674e-05')}
{'Dataset': 'Iris', 'Initialization': 'Normal distribution', 'Normalization': 'Ninguna', 'Activation': 'Sigmoid', 'Input-size': 4, 'Output-size': 1, 'Hidden-layer-size': 16, 'Learning-rate': 0.1, 'Batch-size': 32, 'Epochs': 2000, 'Accuracy': np.float64(1.0), 'Last-error': np.longdouble('1.3039184203161597719e-05')}
{'Dataset': 'Iris', 'Initialization': 'Normal distribution', 'Normalization': 'Ninguna', 'Activation': 'Sigmoid', 'Input-size': 4, 'Output-size': 1, 'Hidden-layer-size': 16, 'Learning-rate': 0.1, 'Batch-size': 64, 'Epochs': 2000, 'Accuracy': np.float64(1.0), 'Last-error': np.longdouble('1.29934189442837737025e-05')}
{'Dataset': 'Iris', 'Initialization': 'Normal distribution', 'Normalization': 'Ninguna', 'Activation': 'Sigmoid', 'Input-size': 4, 'Output-size': 1, 'Hidden-layer-size': 16, 'Learning-rate': 0.5, 'Batch-size': 8, 'Epochs': 2000, 'Accuracy': np.float64(1.0), 'Last-error': np.longdouble('2.3762317513562918456e-06')}
{'Dataset': 'Iris', 'Initialization': 'Normal distribution', 'Normalization': 'Ninguna', 'Activation': 'Sigmoid', 'Input-size': 4, 'Output-size': 1, 'Hidden-layer-size': 16, 'Learning-rate': 0.5, 'Batch-size': 16, 'Epochs': 2000, 'Accuracy': np.float64(1.0), 'Last-error': np.longdouble('2.3773107421238525654e-06')}
{'Dataset': 'Iris', 'Initialization': 'Normal distribution', 'Normalization': 'Ninguna', 'Activation': 'Sigmoid', 'Input-size': 4, 'Output-size': 1, 'Hidden-layer-size': 16, 'Learning-rate': 0.5, 'Batch-size': 32, 'Epochs': 2000, 'Accuracy': np.float64(1.0), 'Last-error': np.longdouble('2.7706004050823251926e-06')}
{'Dataset': 'Iris', 'Initialization': 'Normal distribution', 'Normalization': 'Ninguna', 'Activation': 'Sigmoid', 'Input-size': 4, 'Output-size': 1, 'Hidden-layer-size': 16, 'Learning-rate': 0.5, 'Batch-size': 64, 'Epochs': 2000, 'Accuracy': np.float64(1.0), 'Last-error': np.longdouble('3.7049000412032389145e-05')}
{'Dataset': 'Iris', 'Initialization': 'Normal distribution', 'Normalization': 'Ninguna', 'Activation': 'Sigmoid', 'Input-size': 4, 'Output-size': 1, 'Hidden-layer-size': 32, 'Learning-rate': 0.01, 'Batch-size': 8, 'Epochs': 2000, 'Accuracy': np.float64(1.0), 'Last-error': np.longdouble('0.00014541125272104426325')}
{'Dataset': 'Iris', 'Initialization': 'Normal distribution', 'Normalization': 'Ninguna', 'Activation': 'Sigmoid', 'Input-size': 4, 'Output-size': 1, 'Hidden-layer-size': 32, 'Learning-rate': 0.01, 'Batch-size': 16, 'Epochs': 2000, 'Accuracy': np.float64(1.0), 'Last-error': np.longdouble('0.00014537028571719400525')}
{'Dataset': 'Iris', 'Initialization': 'Normal distribution', 'Normalization': 'Ninguna', 'Activation': 'Sigmoid', 'Input-size': 4, 'Output-size': 1, 'Hidden-layer-size': 32, 'Learning-rate': 0.01, 'Batch-size': 32, 'Epochs': 2000, 'Accuracy': np.float64(1.0), 'Last-error': np.longdouble('0.00014544197777380893515')}
{'Dataset': 'Iris', 'Initialization': 'Normal distribution', 'Normalization': 'Ninguna', 'Activation': 'Sigmoid', 'Input-size': 4, 'Output-size': 1, 'Hidden-layer-size': 32, 'Learning-rate': 0.01, 'Batch-size': 64, 'Epochs': 2000, 'Accuracy': np.float64(1.0), 'Last-error': np.longdouble('0.00014538329879176232474')}
{'Dataset': 'Iris', 'Initialization': 'Normal distribution', 'Normalization': 'Ninguna', 'Activation': 'Sigmoid', 'Input-size': 4, 'Output-size': 1, 'Hidden-layer-size': 32, 'Learning-rate': 0.1, 'Batch-size': 8, 'Epochs': 2000, 'Accuracy': np.float64(1.0), 'Last-error': np.longdouble('1.1420094213393455561e-05')}
{'Dataset': 'Iris', 'Initialization': 'Normal distribution', 'Normalization': 'Ninguna', 'Activation': 'Sigmoid', 'Input-size': 4, 'Output-size': 1, 'Hidden-layer-size': 32, 'Learning-rate': 0.1, 'Batch-size': 16, 'Epochs': 2000, 'Accuracy': np.float64(1.0), 'Last-error': np.longdouble('1.14118274078304182e-05')}
{'Dataset': 'Iris', 'Initialization': 'Normal distribution', 'Normalization': 'Ninguna', 'Activation': 'Sigmoid', 'Input-size': 4, 'Output-size': 1, 'Hidden-layer-size': 32, 'Learning-rate': 0.1, 'Batch-size': 32, 'Epochs': 2000, 'Accuracy': np.float64(1.0), 'Last-error': np.longdouble('1.1417136533580370108e-05')}
{'Dataset': 'Iris', 'Initialization': 'Normal distribution', 'Normalization': 'Ninguna', 'Activation': 'Sigmoid', 'Input-size': 4, 'Output-size': 1, 'Hidden-layer-size': 32, 'Learning-rate': 0.1, 'Batch-size': 64, 'Epochs': 2000, 'Accuracy': np.float64(1.0), 'Last-error': np.longdouble('1.13748107462965328525e-05')}
{'Dataset': 'Iris', 'Initialization': 'Normal distribution', 'Normalization': 'Ninguna', 'Activation': 'Sigmoid', 'Input-size': 4, 'Output-size': 1, 'Hidden-layer-size': 32, 'Learning-rate': 0.5, 'Batch-size': 8, 'Epochs': 2000, 'Accuracy': np.float64(1.0), 'Last-error': np.longdouble('2.0461875656674395437e-06')}
{'Dataset': 'Iris', 'Initialization': 'Normal distribution', 'Normalization': 'Ninguna', 'Activation': 'Sigmoid', 'Input-size': 4, 'Output-size': 1, 'Hidden-layer-size': 32, 'Learning-rate': 0.5, 'Batch-size': 16, 'Epochs': 2000, 'Accuracy': np.float64(1.0), 'Last-error': np.longdouble('2.0210398981354945833e-06')}
{'Dataset': 'Iris', 'Initialization': 'Normal distribution', 'Normalization': 'Ninguna', 'Activation': 'Sigmoid', 'Input-size': 4, 'Output-size': 1, 'Hidden-layer-size': 32, 'Learning-rate': 0.5, 'Batch-size': 32, 'Epochs': 2000, 'Accuracy': np.float64(1.0), 'Last-error': np.longdouble('2.4253850938107446934e-06')}
{'Dataset': 'Iris', 'Initialization': 'Normal distribution', 'Normalization': 'Ninguna', 'Activation': 'Sigmoid', 'Input-size': 4, 'Output-size': 1, 'Hidden-layer-size': 128, 'Learning-rate': 0.01, 'Batch-size': 8, 'Epochs': 2000, 'Accuracy': np.float64(1.0), 'Last-error': np.longdouble('0.00013725215574407708119')}
{'Dataset': 'Iris', 'Initialization': 'Normal distribution', 'Normalization': 'Ninguna', 'Activation': 'Sigmoid', 'Input-size': 4, 'Output-size': 1, 'Hidden-layer-size': 128, 'Learning-rate': 0.01, 'Batch-size': 16, 'Epochs': 2000, 'Accuracy': np.float64(1.0), 'Last-error': np.longdouble('0.00013724978611145602372')}
{'Dataset': 'Iris', 'Initialization': 'Normal distribution', 'Normalization': 'Ninguna', 'Activation': 'Sigmoid', 'Input-size': 4, 'Output-size': 1, 'Hidden-layer-size': 128, 'Learning-rate': 0.01, 'Batch-size': 32, 'Epochs': 2000, 'Accuracy': np.float64(1.0), 'Last-error': np.longdouble('0.0001364586387316006793')}
{'Dataset': 'Iris', 'Initialization': 'Normal distribution', 'Normalization': 'Ninguna', 'Activation': 'Sigmoid', 'Input-size': 4, 'Output-size': 1, 'Hidden-layer-size': 128, 'Learning-rate': 0.01, 'Batch-size': 64, 'Epochs': 2000, 'Accuracy': np.float64(1.0), 'Last-error': np.longdouble('0.00013710615846221348103')}
{'Dataset': 'Iris', 'Initialization': 'Normal distribution', 'Normalization': 'Ninguna', 'Activation': 'Sigmoid', 'Input-size': 4, 'Output-size': 1, 'Hidden-layer-size': 128, 'Learning-rate': 0.1, 'Batch-size': 8, 'Epochs': 2000, 'Accuracy': np.float64(1.0), 'Last-error': np.longdouble('1.0630274512987288666e-05')}
{'Dataset': 'Iris', 'Initialization': 'Normal distribution', 'Normalization': 'Ninguna', 'Activation': 'Sigmoid', 'Input-size': 4, 'Output-size': 1, 'Hidden-layer-size': 128, 'Learning-rate': 0.1, 'Batch-size': 16, 'Epochs': 2000, 'Accuracy': np.float64(1.0), 'Last-error': np.longdouble('1.06382816889481699755e-05')}
{'Dataset': 'Iris', 'Initialization': 'Normal distribution', 'Normalization': 'Ninguna', 'Activation': 'Sigmoid', 'Input-size': 4, 'Output-size': 1, 'Hidden-layer-size': 128, 'Learning-rate': 0.1, 'Batch-size': 32, 'Epochs': 2000, 'Accuracy': np.float64(1.0), 'Last-error': np.longdouble('1.0530458560334836288e-05')}
{'Dataset': 'Iris', 'Initialization': 'Normal distribution', 'Normalization': 'Ninguna', 'Activation': 'Sigmoid', 'Input-size': 4, 'Output-size': 1, 'Hidden-layer-size': 128, 'Learning-rate': 0.1, 'Batch-size': 64, 'Epochs': 2000, 'Accuracy': np.float64(1.0), 'Last-error': np.longdouble('1.066484430458181888e-05')}
{'Dataset': 'Iris', 'Initialization': 'Normal distribution', 'Normalization': 'Ninguna', 'Activation': 'Sigmoid', 'Input-size': 4, 'Output-size': 1, 'Hidden-layer-size': 128, 'Learning-rate': 0.5, 'Batch-size': 8, 'Epochs': 2000, 'Accuracy': np.float64(1.0), 'Last-error': np.longdouble('1.8373906526049394182e-06')}
{'Dataset': 'Iris', 'Initialization': 'Normal distribution', 'Normalization': 'Ninguna', 'Activation': 'Sigmoid', 'Input-size': 4, 'Output-size': 1, 'Hidden-layer-size': 128, 'Learning-rate': 0.5, 'Batch-size': 16, 'Epochs': 2000, 'Accuracy': np.float64(1.0), 'Last-error': np.longdouble('2.1798150021647170807e-06')}
Dataset Breast Cancer

Mejor accuracy:     6140350877193
Hay 8 clasificadores con el mismo accuracy
{'Dataset': 'Breast Cancer', 'Initialization': 'Xavier', 'Normalization': 'Z-score', 'Activation': 'Sigmoid', 'Input-size': 30, 'Output-size': 1, 'Hidden-layer-size': 8, 'Learning-rate': 0.01, 'Batch-size': 8, 'Epochs': 2000, 'Accuracy': np.float64(0.956140350877193), 'Last-error': np.longdouble('0.025851965693099546158')}
{'Dataset': 'Breast Cancer', 'Initialization': 'Xavier', 'Normalization': 'Z-score', 'Activation': 'Sigmoid', 'Input-size': 30, 'Output-size': 1, 'Hidden-layer-size': 32, 'Learning-rate': 0.01, 'Batch-size': 32, 'Epochs': 2000, 'Accuracy': np.float64(0.956140350877193), 'Last-error': np.longdouble('0.023814735872297627602')}
{'Dataset': 'Breast Cancer', 'Initialization': 'Xavier', 'Normalization': 'Z-score', 'Activation': 'Sigmoid', 'Input-size': 30, 'Output-size': 1, 'Hidden-layer-size': 128, 'Learning-rate': 0.01, 'Batch-size': 32, 'Epochs': 2000, 'Accuracy': np.float64(0.956140350877193), 'Last-error': np.longdouble('0.024174934620899202784')}
{'Dataset': 'Breast Cancer', 'Initialization': 'Normal distribution', 'Normalization': 'Z-score', 'Activation': 'Sigmoid', 'Input-size': 30, 'Output-size': 1, 'Hidden-layer-size': 4, 'Learning-rate': 0.01, 'Batch-size': 16, 'Epochs': 2000, 'Accuracy': np.float64(0.956140350877193), 'Last-error': np.longdouble('0.025434070957688489179')}
{'Dataset': 'Breast Cancer', 'Initialization': 'Normal distribution', 'Normalization': 'Z-score', 'Activation': 'Sigmoid', 'Input-size': 30, 'Output-size': 1, 'Hidden-layer-size': 16, 'Learning-rate': 0.01, 'Batch-size': 16, 'Epochs': 2000, 'Accuracy': np.float64(0.956140350877193), 'Last-error': np.longdouble('0.029426853758799152185')}
{'Dataset': 'Breast Cancer', 'Initialization': 'Normal distribution', 'Normalization': 'Z-score', 'Activation': 'Sigmoid', 'Input-size': 30, 'Output-size': 1, 'Hidden-layer-size': 32, 'Learning-rate': 0.01, 'Batch-size': 8, 'Epochs': 2000, 'Accuracy': np.float64(0.956140350877193), 'Last-error': np.longdouble('0.028253106502060502968')}
{'Dataset': 'Breast Cancer', 'Initialization': 'Normal distribution', 'Normalization': 'Z-score', 'Activation': 'Sigmoid', 'Input-size': 30, 'Output-size': 1, 'Hidden-layer-size': 32, 'Learning-rate': 0.01, 'Batch-size': 16, 'Epochs': 2000, 'Accuracy': np.float64(0.956140350877193), 'Last-error': np.longdouble('0.027447667629961841704')}
{'Dataset': 'Breast Cancer', 'Initialization': 'Normal distribution', 'Normalization': 'Z-score', 'Activation': 'Sigmoid', 'Input-size': 30, 'Output-size': 1, 'Hidden-layer-size': 128, 'Learning-rate': 0.01, 'Batch-size': 16, 'Epochs': 2000, 'Accuracy': np.float64(0.956140350877193), 'Last-error': np.longdouble('0.025773039791797582371')}
Dataset Wine

Mejor accuracy: 1.0
Hay 3 clasificadores con el mismo accuracy
{'Dataset': 'Wine', 'Initialization': 'Xavier', 'Normalization': 'Z-score', 'Activation': 'Sigmoid', 'Input-size': 13, 'Output-size': 1, 'Hidden-layer-size': 2, 'Learning-rate': 0.5, 'Batch-size': 32, 'Epochs': 2000, 'Accuracy': np.float64(1.0), 'Last-error': np.longdouble('0.025808646981718063858')}
{'Dataset': 'Wine', 'Initialization': 'Normal distribution', 'Normalization': 'Z-score', 'Activation': 'Sigmoid', 'Input-size': 13, 'Output-size': 1, 'Hidden-layer-size': 2, 'Learning-rate': 0.5, 'Batch-size': 32, 'Epochs': 2000, 'Accuracy': np.float64(1.0), 'Last-error': np.longdouble('0.025658880823260419365')}
{'Dataset': 'Wine', 'Initialization': 'Normal distribution', 'Normalization': 'Z-score', 'Activation': 'Sigmoid', 'Input-size': 13, 'Output-size': 1, 'Hidden-layer-size': 16, 'Learning-rate': 0.5, 'Batch-size': 64, 'Epochs': 2000, 'Accuracy': np.float64(1.0), 'Last-error': np.longdouble('0.03513544955063513984')}
